Data,Timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Status,Anomalia,Unnamed: 10,Humidade,Temperatura,Media,Cogumelo
09/05/2025 20:46:53,00:01:02,59.977174,202.432275,23.245811,-205.095857,-54.202974,-60.684979,-1,0.0,0.0,0.0,0.0,-5.721424999999999,0
09/05/2025 20:46:54,00:01:03,50.943345,202.115625,23.022294,-235.624611,-54.165721,-62.193722,-1,0.0,0.0,0.0,0.0,-12.650465000000002,0
09/05/2025 20:46:55,00:01:04,44.945627,201.817602,23.692846,-230.483711,-54.761767,-64.410269,-1,0.0,0.0,0.0,0.0,-13.199945333333332,0
09/05/2025 20:46:56,00:01:05,40.456653,199.563801,22.239983,-193.677843,-54.817647,-66.962093,-1,0.0,0.0,0.0,0.0,-8.866190999999995,0
09/05/2025 20:46:57,00:01:06,42.710453,190.660357,18.943101,150.892884,-53.998083,-68.806112,-1,0.0,0.0,0.0,0.0,46.733766666666675,0
09/05/2025 20:46:58,00:01:07,62.175095,188.611448,18.309802,24.996698,-55.37644,-68.768859,-1,0.0,0.0,0.0,0.0,28.32462399999999,0
09/05/2025 20:46:59,00:01:08,75.083226,186.916441,18.198043,-87.190419,-55.879354,-70.016831,-1,0.0,0.0,0.0,0.0,11.185184333333325,0
09/05/2025 20:47:00,00:01:09,74.990094,188.946724,18.086284,-174.231827,-56.289136,-68.452209,-1,0.0,0.0,0.0,0.0,-2.8250116666666685,0
09/05/2025 20:47:01,00:01:10,76.573342,180.136412,11.827797,621.49018,-57.611614,-68.694353,-1,0.0,0.0,0.0,0.0,127.28696066666664,0
09/05/2025 20:47:02,00:01:11,78.268349,180.955976,12.554228,545.550138,-57.797879,-69.644302,-1,0.0,0.0,0.0,0.0,114.981085,0
09/05/2025 20:47:03,00:01:12,84.172934,181.645155,13.634562,444.184989,-57.574362,-69.23452,-1,0.0,0.0,0.0,0.0,99.47145966666666,0
09/05/2025 20:47:04,00:01:13,74.207783,182.054937,15.255064,318.139791,-57.42535,-68.619847,-1,0.0,0.0,0.0,0.0,77.26872966666666,0
09/05/2025 20:47:05,00:01:14,57.630241,182.949007,12.069941,600.032508,-59.232116,-66.943467,-1,0.0,0.0,0.0,0.0,121.08435233333334,0
09/05/2025 20:47:06,00:01:15,51.502138,181.477517,13.969839,658.240169,-57.946891,-65.956265,-1,0.0,0.0,0.0,0.0,130.21441783333333,0
09/05/2025 20:47:07,00:01:16,42.375177,181.049109,14.882535,679.288059,-56.922436,-66.068023,-1,0.0,0.0,0.0,0.0,132.43407016666666,0
09/05/2025 20:47:08,00:01:17,36.396086,180.490315,15.925616,669.974834,-48.931688,-65.714121,-1,0.0,0.0,0.0,0.0,131.35684033333334,0
09/05/2025 20:47:09,00:01:18,29.783696,180.657953,17.527491,630.319118,-51.446259,-65.19258,-1,0.0,0.0,0.0,0.0,123.60823649999999,0
09/05/2025 20:47:10,00:01:19,27.697533,188.983977,18.775463,233.240426,-51.837415,-60.945749,-1,0.0,0.0,0.0,0.0,59.31903916666667,0
09/05/2025 20:47:11,00:01:20,22.407621,188.164413,19.464642,337.064266,-53.811818,-60.088933,-1,0.0,0.0,0.0,0.0,75.53336516666667,0
09/05/2025 20:47:12,00:01:21,25.127083,186.190009,18.049031,428.184867,-54.929405,-59.101731,-1,0.0,0.0,0.0,0.0,90.58664233333333,0
09/05/2025 20:47:13,00:01:22,19.352883,184.997916,17.751008,504.218042,-55.041164,-58.151782,-1,0.0,0.0,0.0,0.0,102.18781716666666,0
09/05/2025 20:47:14,00:01:23,24.959445,193.212181,23.748726,-277.813524,-54.128468,-54.575503,-1,0.0,0.0,0.0,0.0,-24.099523833333333,0
09/05/2025 20:47:15,00:01:24,21.811575,191.945583,23.338944,-240.001827,-54.165721,-51.353127,-1,0.0,0.0,0.0,0.0,-18.070762166666665,0
09/05/2025 20:47:16,00:01:25,23.67422,191.740692,22.482127,-176.820904,-54.240227,-49.91889,-1,0.0,0.0,0.0,0.0,-7.180497000000005,0
09/05/2025 20:47:17,00:01:26,36.209822,191.200525,20.377338,-139.549375,-54.202974,-48.149377,-1,0.0,0.0,0.0,0.0,0.980993166666669,0
09/05/2025 20:47:18,00:01:27,37.848949,184.755772,18.775463,75.772405,-54.631382,-48.18663,-1,0.0,0.0,0.0,0.0,35.7224295,0
09/05/2025 20:47:19,00:01:28,27.623028,184.681267,17.63925,28.572977,-54.482371,-48.801303,-1,0.0,0.0,0.0,0.0,25.872141333333335,0
09/05/2025 20:47:20,00:01:29,27.418137,184.793025,17.378479,-10.821968,-55.339187,-48.149377,-1,0.0,0.0,0.0,0.0,19.213184833333333,0
09/05/2025 20:47:21,00:01:30,28.088689,185.351819,17.601997,-36.749989,-55.264682,-47.92586,-1,0.0,0.0,0.0,0.0,15.183662333333336,0
09/05/2025 20:47:22,00:01:31,29.467046,185.873359,16.875565,-60.498714,-54.668635,-49.322844,-1,0.0,0.0,0.0,0.0,11.2876295,0
09/05/2025 20:47:23,00:01:32,29.876828,178.869814,9.983778,616.274774,-55.674464,-46.845526,-1,0.0,0.0,0.0,0.0,122.08086733333333,0
09/05/2025 20:47:24,00:01:33,31.571835,178.217888,8.810312,613.871962,-57.965517,-47.385693,-1,0.0,0.0,0.0,0.0,121.18679783333334,0
09/05/2025 20:47:25,00:01:34,28.051436,178.795308,7.022172,609.308481,-57.909638,-48.074871,-1,0.0,0.0,0.0,0.0,119.532148,0
09/05/2025 20:47:26,00:01:35,25.555491,182.967633,5.45755,605.825335,-60.554594,-47.981739,-1,0.0,0.0,0.0,0.0,118.54494600000002,0
09/05/2025 20:47:27,00:01:36,29.820949,188.816339,7.264316,89.44422,-60.31245,-46.081841,-1,0.0,0.0,0.0,0.0,34.8252555,0
09/05/2025 20:47:28,00:01:37,30.659139,185.687095,7.711351,100.228935,-61.914325,-44.703484,-1,0.0,0.0,0.0,0.0,36.2781185,0
09/05/2025 20:47:29,00:01:38,30.02584,184.103847,7.934868,113.770366,-63.274056,-46.45437,-1,0.0,0.0,0.0,0.0,37.68441583333334,0
09/05/2025 20:47:30,00:01:39,32.261014,184.196979,8.046627,131.428242,-64.149499,-43.679029,-1,0.0,0.0,0.0,0.0,41.35072233333333,0
09/05/2025 20:47:31,00:01:40,37.979335,185.109675,11.827797,-153.351575,-63.721091,-44.275075,-1,0.0,0.0,0.0,0.0,-4.405155666666666,0
09/05/2025 20:47:32,00:01:41,35.148114,187.363476,10.039657,-163.596123,-65.267086,-44.796616,-1,0.0,0.0,0.0,0.0,-6.851429666666671,0
09/05/2025 20:47:33,00:01:42,39.376318,183.954835,8.717179,-174.827874,-66.049397,-43.474138,-1,0.0,0.0,0.0,0.0,-8.717179500000004,0
09/05/2025 20:47:34,00:01:43,34.756958,183.545053,8.642673,-203.419477,-67.409128,-46.007335,-1,0.0,0.0,0.0,0.0,-14.981876,0
09/05/2025 20:47:35,00:01:44,28.852373,183.656812,7.338822,-282.339752,-67.24149,-45.150518,-1,0.0,0.0,0.0,0.0,-29.147292166666663,0
09/05/2025 20:47:36,00:01:45,21.848828,172.890723,0.074506,608.339906,-68.731606,-46.975911,-1,0.0,0.0,0.0,0.0,114.57440766666669,0
09/05/2025 20:47:37,00:01:46,24.56829,173.356384,-2.495944,599.436462,-70.724636,-49.564987,-1,0.0,0.0,0.0,0.0,112.4292615,0
09/05/2025 20:47:38,00:01:47,30.379742,173.915178,-3.408641,587.720424,-73.164701,-49.322844,-1,0.0,0.0,0.0,0.0,111.01985966666665,0
09/05/2025 20:47:39,00:01:48,37.755817,173.11424,-4.917383,569.559634,-73.462725,-50.272793,-1,0.0,0.0,0.0,0.0,108.629465,0
09/05/2025 20:47:40,00:01:49,66.738576,180.35993,-5.252659,307.969749,-74.673444,-48.168004,-1,0.0,0.0,0.0,0.0,71.16235799999998,0
09/05/2025 20:47:41,00:01:50,77.094883,180.248171,-5.718321,323.951244,-75.399876,-46.994537,-1,0.0,0.0,0.0,0.0,75.53026066666666,0
09/05/2025 20:47:42,00:01:51,67.986548,179.708004,-6.947666,337.697566,-75.735152,-47.069043,-1,0.0,0.0,0.0,0.0,75.94004283333332,0
09/05/2025 20:47:43,00:01:52,73.146075,179.130584,-7.525086,356.454402,-75.26949,-46.361238,-1,0.0,0.0,0.0,0.0,79.92920783333334,0
09/05/2025 20:47:44,00:01:53,83.763152,184.699893,-2.421439,-282.265246,-73.648989,-49.173832,-1,0.0,0.0,0.0,0.0,-23.174410166666664,0
09/05/2025 20:47:45,00:01:54,80.559403,184.103847,-1.564622,-289.827585,-73.146075,-48.913062,-1,0.0,0.0,0.0,0.0,-24.79801566666666,0
09/05/2025 20:47:46,00:01:55,81.472099,183.321536,-1.769513,-290.386379,-73.59311,-48.521906,-1,0.0,0.0,0.0,0.0,-24.912878833333334,0
09/05/2025 20:47:47,00:01:56,84.917992,183.82445,-1.545995,-294.726342,-73.760748,-48.857182,-1,0.0,0.0,0.0,0.0,-25.0246375,0
09/05/2025 20:47:48,00:01:57,74.449927,183.992088,-1.937151,-294.726342,-73.555857,-46.882778,-1,0.0,0.0,0.0,0.0,-26.443352166666667,0
09/05/2025 20:47:49,00:01:58,65.267086,173.039734,-4.377216,354.982913,-73.984265,-46.547502,-1,0.0,0.0,0.0,0.0,78.06345833333332,0
09/05/2025 20:47:50,00:01:59,57.742,175.330788,-3.129244,301.897526,-73.108822,-45.355409,-1,0.0,0.0,0.0,0.0,68.89613983333334,0
09/05/2025 20:47:51,00:02:00,57.779253,176.206231,-2.328306,243.037939,-73.723495,-45.094639,-1,0.0,0.0,0.0,0.0,59.3128305,0
09/05/2025 20:47:52,00:02:01,61.225146,176.31799,-1.210719,183.470547,-74.040145,-43.325126,-1,0.0,0.0,0.0,0.0,50.406282166666664,0
09/05/2025 20:47:53,00:02:02,49.471855,173.11424,-5.029142,653.546304,-73.071569,-40.512532,-1,0.0,0.0,0.0,0.0,126.25319266666668,0
09/05/2025 20:47:54,00:02:03,47.534704,172.723085,-4.786998,672.545284,-67.595392,-40.642917,-1,0.0,0.0,0.0,0.0,129.962961,0
09/05/2025 20:47:55,00:02:04,44.535846,172.443688,-2.682209,684.16819,-64.224005,-37.699938,-1,0.0,0.0,0.0,0.0,132.75692866666665,0
09/05/2025 20:47:56,00:02:05,42.822212,171.400607,-0.83819,688.768923,-64.074993,-37.681311,-1,0.0,0.0,0.0,0.0,133.39954133333333,0
09/05/2025 20:47:57,00:02:06,42.002648,182.241201,5.103648,-1.043081,-64.596534,-36.433339,-1,0.0,0.0,0.0,0.0,21.212423833333332,0
09/05/2025 20:47:58,00:02:07,38.444996,181.496143,7.059425,56.382269,-68.359077,-36.228448,-1,0.0,0.0,0.0,0.0,29.799217999999996,0
09/05/2025 20:47:59,00:02:08,41.704625,181.104988,9.23872,109.709799,-70.817769,-35.353005,-1,0.0,0.0,0.0,0.0,39.26455966666666,0
09/05/2025 20:48:00,00:02:09,44.740736,180.285424,10.859221,161.379576,-70.370734,-32.894313,-1,0.0,0.0,0.0,0.0,48.999985,0
09/05/2025 20:48:01,00:02:10,46.975911,179.20509,11.604279,206.418335,-70.426613,-31.031668,-1,0.0,0.0,0.0,0.0,57.124222333333336,0
09/05/2025 20:48:02,00:02:11,60.554594,184.513628,17.192215,-245.459378,-69.178641,-32.559037,-1,0.0,0.0,0.0,0.0,-14.156103166666659,0
09/05/2025 20:48:03,00:02:12,52.731484,185.55671,17.117709,-261.049718,-69.756061,-30.230731,-1,0.0,0.0,0.0,0.0,-17.605101166666667,0
09/05/2025 20:48:04,00:02:13,47.534704,185.519457,18.253922,-274.16274,-74.282289,-27.474016,-1,0.0,0.0,0.0,0.0,-20.768493666666668,0
